"gene_name","sigma_b_sq_stationary","sigma_eps_sq_stationary","range_stationary","prop_spatial_stationary","log_ml_stationary","sigma_b_sq_nonstationary","sigma_eps_sq_nonstationary","range_nonstationary","prop_spatial_nonstationary","log_ml_nonstationary","log_bayes_factor","bayes_factor","bf_interpretation","dataset_name","dataset_file","n_spots","n_genes_total"
"NAA50",0.00252071388664426,0.41772564825538,226.244844108998,0.00599818133771822,-4197.19078235388,4.40736472008715e-07,0.420238393512723,945.052824266449,1.04877616271742e-06,-4201.59625639977,-4.40547404589415,0.0122103167921367,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ATP6V1A",9.07738259257485e-10,0.216388536924132,6.39550880474566,4.19494612955322e-09,-2799.18671012562,0.000110928865209853,0.216046984888699,116.78255362305,0.000513184381193387,-2805.12978142809,-5.94307130247216,0.00262395829297488,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CCDC191",1.81968480719554e-05,0.0455381465093769,384.059730701562,0.000399436098924303,506.262504384754,0.000443582676606909,0.0449979420048853,132.97466950076,0.00976161516841829,503.460195562157,-2.80230882259679,0.0606698249327902,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"QTRT2",1.52665513451681e-08,0.0809394104347638,10.6947105976282,1.88616996141104e-07,-709.173516573698,0.0441386743923059,0.0797140096322277,75.1901656817721,0.356380442942703,-716.745931362111,-7.57241478841297,0.000514448662807021,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ZBTB20",0.00106882633446878,0.378903657814929,336.577063826081,0.00281290456297499,-3995.14946520841,0.000195460364676774,0.379107672990715,224.388908460501,0.000515314394973994,-3997.10016120606,-1.95069599764838,0.142175083618956,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LSAMP",0.00302069486019891,0.40012252771069,878.047200141967,0.00749285785070528,-4115.23351576151,0.00363512064541807,0.400071377687365,681.079029619318,0.0090043649543178,-4121.14356286862,-5.91004710711422,0.00271205912709838,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"IGSF11",0.00572604225051841,0.041722953210581,14.8875284561874,0.120677839327765,693.974697358793,9.11276287214331e-06,0.0413629860767717,18.2939810544474,0.000220263489833182,688.676105602371,-5.29859175642218,0.00499862823883656,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"B4GALT4",3.38933825830389e-06,0.131273139725117,99.0990195909716,2.5818311030052e-05,-1738.94986984235,0.000234231379974322,0.131252532521892,242.099743379563,0.00178140653114817,-1742.51497457599,-3.56510473364165,0.0282940219930408,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ARHGAP31",5.2646631767175e-05,0.339826139671474,112.996106164997,0.000154898257522326,-3757.48206329541,5.97010731547845e-07,0.340032377759876,43.6515562872995,1.75574363618881e-06,-3760.94109569493,-3.45903239951804,0.0314601881890595,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TMEM39A",2.97352209995337e-06,0.157595811675465,135.822043383342,1.88676714495342e-05,-2125.83857052184,0.000389300495586524,0.157232863912375,246.257333155812,0.00246983345932827,-2133.4468283583,-7.60825783646169,0.00049633580383204,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"POGLUT1",0.000778415486530671,0.127836279830725,157.952010189749,0.00605230595625593,-1687.3294453434,5.16283258705468e-05,0.127956970048891,3415.83177981642,0.000403319202975711,-1692.53813921468,-5.20869387127186,0.00546881199730877,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"TIMMDC1",0.0302555750310725,0.707090932866073,1083.98707028459,0.0410330485152212,-5359.63492526109,0.0216031789192906,0.708340242025677,912.196944936564,0.0295956896101942,-5365.20031140844,-5.56538614734745,0.00382810204835254,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ADPRH",0.00122603183932915,0.131231033703085,257.53294321959,0.00925606976350062,-1740.35898809157,0.000226610015944156,0.13081342091844,240.728820200512,0.00172931900525594,-1746.59241647953,-6.23342838795338,0.00196271141258189,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PLA1A",0.0017478277111155,0.0527606208896378,129.432584025153,0.0320652624681624,194.534980687068,0.000321037014302338,0.051341536705334,54.6882545894287,0.0062141119032232,185.905861880638,-8.62911880643003,0.000178822152688723,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"POPDC2",0.0449111520077915,0.792039171684938,1022.5832097096,0.0536604751039918,-5610.80461796838,0.0417697417293221,0.79295612534825,957.880191727948,0.050040071090118,-5617.82255333822,-7.01793536983769,0.000895672818286967,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"COX17",0.176406905029399,0.841569876501618,735.160278681723,0.173291678385912,-5805.74015520878,0.175213323099106,0.841801013111278,722.986796142221,0.172282058237241,-5814.86036255983,-9.12020735104761,0.000109431984146535,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AC023494.1",0.000236207296149816,0.364133817843413,461.010530064094,0.000648262150706119,-3907.74350283431,0.000166666535228452,0.36308981708745,217.383413970154,0.000458812279319345,-3911.72691321489,-3.98341038057879,0.0186220227363029,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GSK3B",0.00147081983718782,0.353238711551519,70.5466689036051,0.00414654726482675,-3843.65516622649,6.9477469293007e-05,0.352916150007849,114.896970362837,0.00019682804025075,-3848.4405361189,-4.78536989241002,0.00835103419241298,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LRRC58",1.42329700006444e-05,0.279186186329926,81.4873878351436,5.09776096910328e-05,-3339.87794394799,6.89302555328809e-05,0.278860425548492,2598.67543360887,0.000247124420927968,-3345.79737558107,-5.91943163308542,0.0026867267896904,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FSTL1",0.0758762180442335,0.600673712098011,426.766486739059,0.112151690013892,-5031.64883870087,0.0706212876824721,0.601312492213305,409.42073288988,0.105101558807515,-5038.66600227815,-7.01716357728401,0.000896364358727207,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"NDUFB4",0.271837952455433,0.778598857842283,916.647365304697,0.258785630692425,-5684.13134752908,0.272592269269762,0.778376603838762,921.046827451794,0.259372352735335,-5693.4878984731,-9.35655094401864,8.63975754889366e-05,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"RABL3",0.00276104436209211,0.272064380191992,142.434619057952,0.0100465390586479,-3287.4169450723,6.20684626718175e-05,0.272079449431992,604.37348641877,0.000228074213563554,-3293.90092972496,-6.48398465266018,0.00152771113687034,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GTF2E1",1.4765005033984e-05,0.117908386450968,180.015045631688,0.000125208704581584,-1510.87302493973,0.000674258684496953,0.117493633919376,871.31620968564,0.00570593813293457,-1516.85815975429,-5.98513481455689,0.0025158745191062,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FBXO40",0.0135173915819443,0.666516190247672,1238.90107223329,0.0198775353793205,-5215.05607118353,0.011759621421742,0.664652999680817,290.324464602468,0.0173852779425874,-5218.2509810819,-3.19490989837414,0.0409702166929197,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"HCLS1",0.00155158867974701,0.1577212679051,46.4262119945263,0.00974170183806842,-2131.1587036698,8.93937125288609e-05,0.157836010183731,645.183058437097,0.000566050238425119,-2136.64879417188,-5.49009050208406,0.00412747061265931,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"GOLGB1",0.00464554238298108,0.454349048902082,755.969821453552,0.0101211266345749,-4386.44119667055,0.00118166143633611,0.452784092002843,410.835248779465,0.00260297484421241,-4391.37531673468,-4.93412006412836,0.00719679087497373,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"IQCB1",0.00175609072408173,0.113596207901618,16.9200063815475,0.0152237167789779,-1431.21850338827,1.5614558700869e-09,0.1137390680171,1280.9555336887,1.37284037567096e-08,-1433.60502347593,-2.38652008765303,0.0919491025980132,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"EAF2",0.000167896208667467,0.0884622336908924,44.5447905160632,0.00189434686440983,-899.536670148943,8.78184908055781e-05,0.0884434204068826,314.806682172882,0.000991949191031499,-906.061362299384,-6.5246921504413,0.00146677062223489,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SLC15A2",9.11333093753394e-08,0.132835411182734,412.853227712898,6.86061390113274e-07,-1763.0393853457,2.49052463589774e-23,0.132914776584487,2213.6222917031,1.87377558755828e-22,-1765.45235754871,-2.41297220301431,0.0895487416039843,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CD86",7.32076185602406e-06,0.0574273329943593,281.372389374298,0.000127462453018302,14.6896489704876,1.37072711876809e-05,0.0574047645801734,671.333889893468,0.00023872580975622,10.6146808597098,-4.07496811077784,0.0169927565541178,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CSTA",0.000130565112571273,0.0927822121983477,22.3215463323979,0.00140524388948525,-1002.9031763904,0.000174002982031367,0.0926654479521218,171.026063253054,0.00187423536309774,-1007.87237319591,-4.96919680550934,0.00694872697318183,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CCDC58",0.00299523670197069,0.339390963496643,255.534444273732,0.00874812331873539,-3758.39848724118,0.00104775927850528,0.338667795677049,171.597976909151,0.00308422520906458,-3763.82381212926,-5.42532488807865,0.00440363524078395,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"FAM162A",0.0729416585362051,0.793273199252183,816.591982271554,0.084207350959598,-5634.80017812752,0.0734314741230979,0.794528262001951,791.60028216033,0.0846023969394341,-5643.19370240919,-8.39352428166603,0.000226328226724209,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"WDR5B",0.000879631457980818,0.0853432535292311,42.1212281786856,0.0102018328209649,-824.154647390522,6.54343624396106e-06,0.0853724487585735,55.4365202993213,7.66398861798494e-05,-828.221889778906,-4.06724238838387,0.0171245463039658,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"AC083798.2",2.7735020009109e-06,0.154773575514976,40.4995435873828,1.79194173950097e-05,-2087.1877834092,5.08052654960745e-06,0.154857994574683,53.6308610735159,3.28065715231753e-05,-2090.41040686655,-3.22262345734953,0.0398503752451627,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"KPNA1",0.000596826015228046,0.372943561620457,153.169933990385,0.00159775498174546,-3955.67991852703,0.000605608340788293,0.372946141663453,157.404056157329,0.001621216714368,-3959.27859008677,-3.59867155974007,0.0273600445007402,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PARP9",0.000250834261069172,0.192962613194715,100.392642474108,0.00129822361938122,-2556.80884273883,1.28027698742144e-05,0.192974385092622,221.3114327695,6.63399991264517e-05,-2560.1711166692,-3.36227393037052,0.0346563631202978,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"DTX3L",0.00295804457799412,0.18128035917509,264.813535649578,0.0160555265228985,-2438.57861115053,0.0033226270630713,0.181340757260436,244.932093700606,0.0179928851366141,-2444.30200774438,-5.72339659384943,0.00326858995382915,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"PARP14",0.0369345458978643,0.211710215634297,179.743511458078,0.148543430677051,-2780.47505028614,0.0317507811371337,0.211176138131828,167.699393165292,0.130700958266301,-2785.64132108449,-5.16627079834507,0.00570580729934189,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"HSPBAP1",0.000387194431924238,0.067053150903389,127.056931048061,0.00574128780033833,-311.343705523112,1.85195106639277e-08,0.067053156942512,48367.1245859765,2.76191403857029e-07,-314.598903660193,-3.25519813708144,0.0385731771294271,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SLC49A4",0.0108275911028575,0.254910217728332,378.911386421566,0.0407453916718933,-3170.27863393537,0.00573419561285034,0.254659858957243,370.670147962884,0.0220212232660896,-3178.21646116461,-7.93782722924198,0.000356981274749632,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"LINC02035",1.25351578077004e-05,0.110703987923174,271.344711364377,0.000113218492225697,-1379.06454548737,0.000711329371846861,0.107223562683346,15.6541047757909,0.00659035607765395,-1377.46656736612,1.59797812125362,4.94302811056897,"Moderate for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"SEMA5B",0.0232144639514746,0.103028944549774,147.762816800086,0.183886542886276,-1246.80075047324,0.0459687223576901,0.102377618903365,53.1677066110272,0.309874324954169,-1246.47426720794,0.32648326529511,1.38608505384459,"Anecdotal for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"PDIA5",2.60059416156352e-05,0.0876640056240396,208.2025892242,0.000296566748610405,-887.317537804382,0.000367582693925371,0.0872344831631623,238.26435346742,0.00419605051923135,-890.07350675835,-2.75596895396791,0.063547415307484,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SEC22A",0.000135197004767039,0.155239396620293,175.671268901605,0.000870135854342363,-2094.12473046328,7.10992134814649e-05,0.155246954822256,116.006040614544,0.00045776528635303,-2098.13242879496,-4.00769833168351,0.0181751803673965,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ADCY5",0.0108556917746936,0.635895363625976,865.337063622346,0.0167849618242499,-5109.33850262197,0.00923203156036333,0.637008081287717,805.100576172799,0.0142857606280061,-5115.09728452009,-5.75878189811829,0.00315495231212738,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"HACD2",0.00165538766081763,0.184581261260158,58.1602207493822,0.00888862460964943,-2464.198829626,2.3544514236161e-05,0.184795295064359,1097.01764514098,0.000127392392950009,-2468.41319569698,-4.21436607097621,0.0147816893394787,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"MYLK-AS1",5.91689048271615e-05,0.045337864533571,389.241495409075,0.00130336500748339,515.565142595471,7.4897117618706e-08,0.0430661743680193,0.120237645385104,1.73911401379773e-06,543.216185972491,27.6510433770197,1020224051074.6,"Extreme for nonstationary","HumanHeart","HumanHeart.rds",4247,36601
"MYLK",0.0732847172206015,0.230189342756045,174.231777435036,0.241485935325876,-2977.55642349416,0.0269975115257319,0.230049932663599,274.565638928437,0.105029293758885,-2978.56263626652,-1.0062127723595,0.365600975072089,"Anecdotal for stationary","HumanHeart","HumanHeart.rds",4247,36601
"CCDC14",0.000130625845901342,0.113345207957283,873.218303486471,0.00115113360724807,-1432.30607932102,2.54775214240237e-06,0.113576892714868,314.892622796156,2.24314553049975e-05,-1434.28372116772,-1.97764184670541,0.138395209933388,"Moderate for stationary","HumanHeart","HumanHeart.rds",4247,36601
"KALRN",0.0342330896723188,0.295604595845328,199.02272207098,0.103787684595814,-3484.04140414942,4.64243626278572e-06,0.298128792617274,44.0870058769972,1.55716726705009e-05,-3488.9584434072,-4.91703925778484,0.00732077371528778,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"UMPS",0.000285701792802675,0.0978044312235238,46.1933345041442,0.00291264558439453,-1116.09809740526,1.17676652699629e-08,0.097957608339007,689.503964612385,1.20130167077848e-07,-1118.83666732874,-2.73856992347896,0.0646627534887184,"Strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ITGB5",0.0114411299598541,0.492252562622795,872.199124857708,0.0227144594588639,-4572.62730864863,0.00889085685418758,0.490743674672226,678.106534752096,0.017794720527073,-4578.31684130231,-5.68953265368327,0.0033811727788333,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"HEG1",0.00283918433169264,0.472082003311794,236.365089957859,0.00597822208307952,-4457.74505690826,8.25821109867249e-06,0.469777891762563,42.3609914362277,1.75786602034468e-05,-4462.88284618946,-5.13778928120064,0.00587065374273757,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
"ZNF148",0.000968298481376435,0.366448926691306,925.758088632219,0.00263541939527017,-3927.59150358946,0.00144715903410398,0.365900036749621,710.976360548773,0.00393948572553142,-3931.36794077356,-3.7764371840949,0.0229041494969898,"Very strong for stationary","HumanHeart","HumanHeart.rds",4247,36601
"SNX4",0.000571160053482011,0.255990870134976,169.970373929066,0.00222620647748408,-3158.02376262526,8.6406532161649e-05,0.256078789783853,203.084953840637,0.000337307852137161,-3162.84721353194,-4.82345090668832,0.00803899738690733,"Extreme for stationary","HumanHeart","HumanHeart.rds",4247,36601
